LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
0103480,Washington County School District,01129,Washington County,1,1080.205901,8.360167306
0103510,Wilcox County School District,01131,Wilcox County,1,888.4500951,18.9412171
0103580,Winston County School District,01133,Winston County,1,541.3471271,18.55537053
0200007,Aleutians East Borough School District,02013,Aleutians East Borough,1,6985.168265,8030.933609
0200010,Aleutian Region School District,02016,Aleutians West Census Area,1,4213.85148,9213.971867
0200670,Pribilof School District,02016,Aleutians West Census Area,1,77.40116672,400.3682256
0200720,Unalaska City School District,02016,Aleutians West Census Area,1,103.1958295,107.6941291
0200180,Anchorage School District,02020,Anchorage Municipality,1,1683.181203,260.8675886
0200004,Yupiit School District,02050,Bethel Census Area,1,13.09321317,3.581486092
0200030,Bristol Bay Borough School District,02060,Bristol Bay Borough,1,481.980613,366.7072751
0200770,Denali Borough School District,02068,Denali Borough,1,12636.96089,25.52354567
0200120,Dillingham City School District,02070,Dillingham Census Area,1,33.3406981,2.725305291
0200710,Southwest Region School District,02070,Dillingham Census Area,1,18298.30055,2294.572706
0200600,Fairbanks North Star Borough School District,02090,Fairbanks North Star Borough,1,7329.54136,105.4010123
0200270,Haines Borough School District,02100,Haines Borough,1,2344.211777,401.1960306
0200300,Hoonah City School District,02105,Hoonah-Angoon Census Area,1,5.86774958,1.265098526
0200630,Pelican City School District,02105,Hoonah-Angoon Census Area,1,0.548698681,0.065692968
0200730,Chatham School District,02105,Hoonah-Angoon Census Area,1,6550.056776,3010.937483
0200210,Juneau Borough School District,02110,Juneau City and Borough,1,2010.919807,1243.781613
0200390,Kenai Peninsula Borough School District,02122,Kenai Peninsula Borough,1,14565.13422,10155.25945
0200150,Ketchikan Gateway Borough School District,02130,Ketchikan Gateway Borough,1,4856.925402,1795.998929
0200480,Kodiak Island Borough School District,02150,Kodiak Island Borough,1,6615.363678,5469.844209
0200005,Kashunamiut School District,02158,Kusilvak Census Area,1,1.143475954,0
0200680,St. Marys City School District,02158,Kusilvak Census Area,1,44.60462249,6.962704847
0200485,Lake and Peninsula Borough School District,02164,Lake and Peninsula Borough,1,23904.72382,10028.34777
0200510,Matanuska-Susitna Borough School District,02170,Matanuska-Susitna Borough,1,24349.79793,926.4940448
0200020,Bering Strait School District,02180,Nome Census Area,1,22957.21974,5311.537628
0200570,Nome School District,02180,Nome Census Area,1,12.79934,8.687264188
0200610,North Slope Borough School District,02185,North Slope Borough,1,88800.10276,6027.820334
0200625,Northwest Arctic Borough School District,02188,Northwest Arctic Borough,1,35663.42293,4956.356576
0200660,Petersburg Borough School District,02195,Petersburg Borough,1,2818.810191,1003.02687
0200090,Craig City School District,02198,Prince of Wales-Hyder Census Area,1,6.687786198,2.818535453
0200330,Hydaburg City School District,02198,Prince of Wales-Hyder Census Area,1,0.291734556,0.00273399
0200360,Kake City School District,02198,Prince of Wales-Hyder Census Area,1,7.67269385,5.833050192
0200450,Klawock City School District,02198,Prince of Wales-Hyder Census Area,1,0.680829409,0.291505598
0200525,Annette Island School District,02198,Prince of Wales-Hyder Census Area,1,132.7977531,128.9172413
0200700,Southeast Island School District,02198,Prince of Wales-Hyder Census Area,1,5115.6375,5507.881737
0200240,Sitka School District,02220,Sitka City and Borough,1,2870.015313,1945.127953
0200690,Skagway School District,02230,Skagway Municipality,1,432.7024851,12.34407071
0200100,Delta/Greely School District,02240,Southeast Fairbanks Census Area,1,5302.180205,493.4614064
0200060,Cordova City School District,02261,Valdez-Cordova Census Area,1,61.34648114,13.79710717
0200780,Valdez City School District,02261,Valdez-Cordova Census Area,1,211.2255084,60.68224872
0200800,Chugach School District,02261,Valdez-Cordova Census Area,1,8007.14347,6895.761372
0200810,Wrangell School District,02275,Wrangell City and Borough,1,2555.995247,920.6124611
0200840,Yakutat School District,02282,Yakutat City and Borough,1,6509.176118,2653.155272
0200130,Galena City School District,02290,Yukon-Koyukuk Census Area,1,17.6529872,6.854013609
0200540,Nenana City School District,02290,Yukon-Koyukuk Census Area,1,5.953109821,0.294867389
0200715,Tanana City School District,02290,Yukon-Koyukuk Census Area,1,10.6702506,4.327510784
0200862,Yukon-Koyukuk School District,02290,Yukon-Koyukuk Census Area,1,60092.38861,846.3754098
0400022,Vernon Elementary District,04001,Apache County,1,218.0911885,0.378637662
0400630,Alpine Elementary District,04001,Apache County,1,175.0822884,0.54629172
0401940,Chinle Unified District,04001,Apache County,1,2265.214361,5.361075032
0402190,Concho Elementary District,04001,Apache County,1,366.5822154,1.357391231
0403290,Ganado Unified District,04001,Apache County,1,877.6682707,1.489413464
0404860,McNary Elementary District,04001,Apache County,1,179.5353793,1.650855525
0406740,Sanders Unified District,04001,Apache County,1,1704.920942,2.101142554
0406870,Red Mesa Unified District,04001,Apache County,1,1948.418119,1.112564614
0407130,Round Valley Unified District,04001,Apache County,1,1638.770166,9.14807752
0408080,St. Johns Unified District,04001,Apache County,1,1382.002793,2.020366118
0409430,Window Rock Unified District,04001,Apache County,1,436.8186833,0.387365501
0400212,Benson Unified School District,04003,Cochise County,1,585.0101792,0.325644752
0400750,Apache Elementary District,04003,Cochise County,1,253.4863042,0.48278409
0400870,Ash Creek Elementary District,04003,Cochise County,1,204.8908763,0.089929374
0401180,Bisbee Unified District,04003,Cochise County,1,339.2629387,1.35480203
0401330,Bowie Unified District,04003,Cochise County,1,395.5815363,0.195778513
0401460,Sierra Vista Unified District,04003,Cochise County,1,107.9693149,0.216514903
0402130,Cochise Elementary District,04003,Cochise County,1,108.0504948,0.312628089
0402490,Double Adobe Elementary District,04003,Cochise County,1,39.08133435,0.010449855
0402530,Douglas Unified District,04003,Cochise County,1,482.2378652,1.018361089
0402760,Elfrida Elementary District,04003,Cochise County,1,161.8915752,0.072757094
0403150,Fort Huachuca Accommodation District,04003,Cochise County,1,126.7980392,0.058209922
0404920,McNeal Elementary District,04003,Cochise County,1,112.5709111,0.086214299
0405430,Naco Elementary District,04003,Cochise County,1,15.74062621,0.005308519
0405880,Palominas Elementary District,04003,Cochise County,1,191.9363657,0.059611087
0406150,Pearce Elementary District,04003,Cochise County,1,200.9231294,0.105291221
0406630,Pomerene Elementary District,04003,Cochise County,1,37.87782801,0.01915144
0407140,Rucker Elementary District,04003,Cochise County,1,167.2105218,0.039058868
0407430,San Simon Unified District,04003,Cochise County,1,603.6809889,0.079628554
0408020,St. David Unified District,04003,Cochise County,1,293.8506456,0.124185517
0408600,Tombstone Unified District,04003,Cochise County,1,508.3649824,0.162351331
0408910,Valley Union High School District,04003,Cochise County,1,567.7055809,0.267977689
0409250,Willcox Unified District,04003,Cochise County,1,920.8241996,1.685275762
0401920,Chevelon Butte School District,04005,Coconino County,1,624.1538552,1.038632611
0402860,Flagstaff Unified District,04005,Coconino County,1,4405.640061,22.16992395
0403550,Grand Canyon Unified District,04005,Coconino County,1,515.9792304,1.188233691
0404530,Maine Consolidated School District,04005,Coconino County,1,235.3366008,0.367242628
0405820,Page Unified District,04005,Coconino County,1,1810.786323,10.03851833
0408680,Tuba City Unified District,04005,Coconino County,1,3469.108903,5.987373301
0409310,Williams Unified District,04005,Coconino County,1,3316.024551,2.585327036
0403500,Globe Unified District,04007,Gila County,1,261.0306816,1.037776237
0403730,Hayden-Winkelman Unified District,04007,Gila County,1,170.4354707,0.383654673
0405030,Miami Unified District,04007,Gila County,1,309.6827124,13.28981563
0405760,Tonto Basin Elementary District,04007,Gila County,1,360.7694758,11.76065449
0406070,Payson Unified District,04007,Gila County,1,525.4082671,0.117710584
0409540,Young Elementary School District,04007,Gila County,1,857.6630579,0.159491473
0401260,Bonita Elementary District,04009,Graham County,1,618.9974181,0.678518588
0403200,Fort Thomas Unified District,04009,Graham County,1,910.7635228,6.915332812
0404200,Klondyke Elementary District,04009,Graham County,1,361.7767272,0.019127888
0406440,Pima Unified District,04009,Graham County,1,756.127018,1.848555669
0407240,Safford Unified District,04009,Graham County,1,421.9017131,1.004177239
0407860,Solomon Elementary District,04009,Graham County,1,1312.246712,3.670937085
0408410,Thatcher Unified District,04009,Graham County,1,131.5920348,1.016057217
0401230,Blue Elementary District,04011,Greenlee County,1,415.003073,0.276231782
0402600,Duncan Unified District,04011,Greenlee County,1,468.3931833,1.325591084
0402710,Eagle Elementary District,04011,Greenlee County,1,570.6763259,0.237824268
0405320,Morenci Unified District,04011,Greenlee County,1,388.0565404,3.481677135
0400005,Salome Consolidated Elementary District,04012,La Paz County,1,599.2533564,0.048475514
0401160,Bicentennial Union High School District,04012,La Paz County,1,3796.828873,8.899334669
0401290,Bouse Elementary District,04012,La Paz County,1,685.7557854,0.224442353
0405980,Parker Unified School District,04012,La Paz County,1,698.3894354,6.352604722
0406780,Quartzsite Elementary District,04012,La Paz County,1,1371.900703,5.612881604
0409120,Wenden Elementary District,04012,La Paz County,1,1139.919028,3.013535198
0400001,Cave Creek Unified District,04013,Maricopa County,1,207.8974767,0.049583241
0400450,Agua Fria Union High School District,04013,Maricopa County,1,93.44913876,1.29304962
0400480,Aguila Elementary District,04013,Maricopa County,1,280.733442,0
0400600,Alhambra Elementary District,04013,Maricopa County,1,12.68667307,0.020619014
0400840,Arlington Elementary District,04013,Maricopa County,1,708.6348373,0.047966245
0400960,Avondale Elementary District,04013,Maricopa County,1,27.96793113,0.740928143
0401050,Balsz Elementary District,04013,Maricopa County,1,8.74078683,0.045271252
0401380,Buckeye Elementary District,04013,Maricopa County,1,187.8367413,0
0401410,Buckeye Union High School District,04013,Maricopa County,1,1220.94127,2.593927076
0401680,Cartwright Elementary District,04013,Maricopa County,1,14.06312578,0.022002805
0401870,Chandler Unified District,04013,Maricopa County,1,79.42306991,0.161644764
0402430,Creighton Elementary District,04013,Maricopa County,1,11.77639279,0.034558075
0402690,Dysart Unified District,04013,Maricopa County,1,125.473086,2.675573786
0403040,Fountain Hills Unified District,04013,Maricopa County,1,24.54391719,0.088668751
0403060,Fowler Elementary District,04013,Maricopa County,1,12.42153516,0.156810379
0403310,Gila Bend Unified District,04013,Maricopa County,1,1161.854936,0.245535887
0403400,Gilbert Unified District,04013,Maricopa County,1,60.08447375,0.209057339
0403420,Glendale Elementary District,04013,Maricopa County,1,15.8584422,0.002911983
0403450,Glendale Union High School District,04013,Maricopa County,1,59.37488861,0.15945209
0403780,Higley Unified District,04013,Maricopa County,1,23.81493389,0.024302429
0403960,Isaac Elementary District,04013,Maricopa County,1,6.076099966,0.002769125
0404230,Kyrene Elementary District,04013,Maricopa County,1,129.5056386,0.447388559
0404290,Laveen Elementary District,04013,Maricopa County,1,27.50743285,0.591542509
0404320,Liberty Elementary District,04013,Maricopa County,1,260.3406927,1.493557499
0404380,Litchfield Elementary District,04013,Maricopa County,1,65.48120763,0.552121477
0404440,Littleton Elementary District,04013,Maricopa County,1,26.81127866,2.40883201
0404500,Madison Elementary District,04013,Maricopa County,1,14.84880046,0.085550589
0404970,Mesa Unified District,04013,Maricopa County,1,185.4446743,3.915355206
0405100,Mobile Elementary District,04013,Maricopa County,1,250.5272943,0
0405340,Morristown Elementary District,04013,Maricopa County,1,155.2008897,0.030759988
0405400,Murphy Elementary District,04013,Maricopa County,1,6.884308344,0.038889369
0405460,Nadaburg Unified School District,04013,Maricopa County,1,117.0835969,0.224155479
0405670,Osborn Elementary District,04013,Maricopa County,1,6.945351098,0.036863105
0405850,Palo Verde Elementary District,04013,Maricopa County,1,64.12899867,1.052403332
0405930,Paradise Valley Unified District,04013,Maricopa County,1,97.76834758,0.193070393
0406210,Pendergast Elementary District,04013,Maricopa County,1,19.31908565,0.20299206
0406250,Peoria Unified School District,04013,Maricopa County,1,136.960501,1.228805693
0406300,Phoenix Elementary District,04013,Maricopa County,1,15.51089194,0.004786509
0406330,Phoenix Union High School District,04013,Maricopa County,1,172.9973656,1.231262075
0406810,Queen Creek Unified District,04013,Maricopa County,1,45.85329237,0.047110257
0407020,Riverside Elementary District,04013,Maricopa County,1,9.155143962,0.265557601
0407080,Roosevelt Elementary District,04013,Maricopa County,1,32.82105516,0.081932812
0407170,Saddle Mountain Unified School District,04013,Maricopa County,1,549.243988,0.053126501
0407570,Scottsdale Unified District,04013,Maricopa County,1,110.6508551,0.512108164
0407680,Sentinel Elementary District,04013,Maricopa County,1,467.8245567,0.126323365
0407750,Deer Valley Unified District,04013,Maricopa County,1,363.7659537,1.860136418
0408310,Tempe School District,04013,Maricopa County,1,35.24222236,1.197559603
0408340,Tempe Union High School District,04013,Maricopa County,1,164.7946253,1.644948162
0408430,Paloma School District,04013,Maricopa County,1,90.54102451,0.006134005
0408490,Tolleson Elementary District,04013,Maricopa County,1,6.18661322,0
0408520,Tolleson Union High School District,04013,Maricopa County,1,98.22845202,4.304646199
0408820,Union Elementary District,04013,Maricopa County,1,33.48993934,1.53601175
0409060,Washington Elementary District,04013,Maricopa County,1,43.51644641,0.156540108
0409390,Wilson Elementary District,04013,Maricopa County,1,6.028067698,0.000919309
0400021,Colorado City Unified District,04015,Mohave County,1,834.314064,0.498836674
0400082,Colorado River Union High School District,04015,Mohave County,1,1046.790282,28.81795862
0400295,Kingman Unified School District,04015,Mohave County,1,3039.884654,69.32888454
0401500,Bullhead City School District,04015,Mohave County,1,448.9233993,19.79752339
0403660,Hackberry School District,04015,Mohave County,1,834.7777422,1.264604315
0404280,Lake Havasu Unified District,04015,Mohave County,1,181.7090685,11.63140601
0404410,Littlefield Unified District,04015,Mohave County,1,3283.937713,9.448217521
0405190,Mohave Valley Elementary District,04015,Mohave County,1,412.9126722,1.942049925
0405730,Owens-Whitney Elementary District,04015,Mohave County,1,1978.711766,7.497172574
0406120,Peach Springs Unified District,04015,Mohave County,1,356.6078086,0.229044691
0408640,Topock Elementary District,04015,Mohave County,1,184.954211,7.078385305
0408880,Valentine Elementary District,04015,Mohave County,1,130.9572376,0.062933882
0409570,Yucca Elementary District,04015,Mohave County,1,701.9689373,0.014337904
0400023,Pinon Unified District,04017,Navajo County,1,940.5797143,0.206464277
0400026,Heber-Overgaard Unified District,04017,Navajo County,1,577.028955,2.710151553
0401810,Cedar Unified District,04017,Navajo County,1,1237.519546,0.537885504
0403820,Holbrook Unified District,04017,Navajo County,1,1561.545514,11.13572264
0404010,Joseph City Unified District,04017,Navajo County,1,471.5150526,0.786782796
0404060,Kayenta Unified District,04017,Navajo County,1,2014.322008,1.260673795
0406580,Blue Ridge Unified District,04017,Navajo County,1,76.51262786,0.56633969
0407700,Show Low Unified District,04017,Navajo County,1,351.5401407,1.968691361
0407820,Snowflake Unified District,04017,Navajo County,1,586.4961073,0.980201067
0409460,Winslow Unified District,04017,Navajo County,1,1002.556703,0.8792728
0400520,Ajo Unified District,04019,Pima County,1,133.2042029,0
0400680,Amphitheater Unified District,04019,Pima County,1,106.7581217,2.619769667
0401760,Catalina Foothills Unified District,04019,Pima County,1,25.27548159,0
0402250,Continental Elementary District,04019,Pima County,1,146.0977788,0.023274625
0402820,Empire Elementary District,04019,Pima County,1,223.1343832,0.011310091
0403010,Flowing Wells Unified District,04019,Pima County,1,11.59855644,0.561555884
0403950,Indian Oasis-Baboquivari Unified District,04019,Pima County,1,3767.986538,0.690997024
0404630,Marana Unified District,04019,Pima County,1,545.9409569,1.764059911
0404770,Altar Valley Elementary District,04019,Pima County,1,517.8717882,0.010469547
0406930,Redington Elementary District,04019,Pima County,1,140.4375202,0
0407300,Sahuarita Unified District,04019,Pima County,1,607.9617373,0.243362518
0407380,San Fernando Elementary District,04019,Pima County,1,280.3791145,0.196758054
0408170,Sunnyside Unified District,04019,Pima County,1,96.4266209,0.218832288
0408280,Tanque Verde Unified District,04019,Pima County,1,77.1848997,0.579367935
0408800,Tucson Unified District,04019,Pima County,1,227.2640618,1.718043095
0408850,Vail Unified District,04019,Pima County,1,389.4675176,0.117002473
0400790,Apache Junction Unified District,04021,Pinal County,1,217.0689347,0.032153817
0401710,Casa Grande Elementary District,04021,Pinal County,1,357.535128,0.180061066
0401740,Casa Grande Union High School District,04021,Pinal County,1,1295.419999,4.579989174
0402320,Coolidge Unified District,04021,Pinal County,1,225.1968391,0.82758646
0402790,Eloy Elementary District,04021,Pinal County,1,297.444358,0.097270721
0402920,Florence Unified School District,04021,Pinal County,1,966.4224166,0.634947343
0403990,J. O. Combs Unified School District,04021,Pinal County,1,68.11812371,0
0404570,Mammoth-San Manuel Unified District,04021,Pinal County,1,249.6643602,3.500650968
0404720,Maricopa Unified School District,04021,Pinal County,1,158.2014758,0.136453528
0405640,Oracle Elementary District,04021,Pinal County,1,299.378245,0.052073986
0406360,Picacho Elementary District,04021,Pinal County,1,252.153915,1.258230926
0406850,Ray Unified District,04021,Pinal County,1,784.6634656,5.825091082
0406900,Red Rock Elementary District,04021,Pinal County,1,167.3345552,0.007544823
0407200,Sacaton Elementary District,04021,Pinal County,1,281.1762649,0.082912353
0407530,Santa Cruz Valley Union High School District,04021,Pinal County,1,716.9154838,1.36304647
0408130,Stanfield Elementary District,04021,Pinal County,1,563.3744956,4.186269975
0408230,Superior Unified School District,04021,Pinal County,1,376.555486,0.117315988
0408550,Toltec Elementary District,04021,Pinal County,1,93.31676595,0.13074578
0405530,Nogales Unified District,04023,Santa Cruz County,1,194.9103421,0.162084921
0406000,Patagonia Elementary District,04023,Santa Cruz County,1,429.5593929,0.53252795
0406030,Patagonia Union High School District,04023,Santa Cruz County,1,693.1798031,0.641661274
0407500,Santa Cruz Elementary District,04023,Santa Cruz County,1,79.4496237,0.104591218
0407520,Santa Cruz Valley Unified District,04023,Santa Cruz County,1,266.6404157,0.289931459
0407920,Sonoita Elementary District,04023,Santa Cruz County,1,263.6204102,0.109133324
0400003,Chino Valley Unified District,04025,Yavapai County,1,401.5758181,0.188600874
0400004,Clarkdale-Jerome Elementary District,04025,Yavapai County,1,81.59322205,0.147098365
0401000,Bagdad Unified School District,04025,Yavapai County,1,473.1261709,0.434282321
0401080,Beaver Creek Elementary District,04025,Yavapai County,1,182.3070752,0.014034428
0401600,Camp Verde Unified District,04025,Yavapai County,1,441.0155854,0.049507179
0401650,Canon Elementary District,04025,Yavapai County,1,170.9928899,0
0402220,Congress Elementary District,04025,Yavapai County,1,936.2799044,0.109495488
0402370,Cottonwood-Oak Creek Elementary District,04025,Yavapai County,1,427.9747875,0.015550265
0402460,Crown King Elementary District,04025,Yavapai County,1,82.4711879,0.0060147
0403870,Humboldt Unified District,04025,Yavapai County,1,319.0212966,0.024693165
0404170,Kirkland Elementary District,04025,Yavapai County,1,168.6482632,0
0404820,Mayer Unified District,04025,Yavapai County,1,866.3776813,1.94408893
0405070,Mingus Union High School District,04025,Yavapai County,1,509.5680096,0.16264863
0406730,Prescott Unified District,04025,Yavapai County,1,291.4624435,0.818955918
0407630,Seligman Unified District,04025,Yavapai County,1,1179.577002,0.267222088
0407770,Skull Valley Elementary District,04025,Yavapai County,1,261.5556315,0
0408460,Hillside Elementary District,04025,Yavapai County,1,112.470745,0
0409030,Walnut Grove Elementary District,04025,Yavapai County,1,385.4933552,0
0409360,Williamson Valley Elementary School District,04025,Yavapai County,1,606.5943977,0.130853116
0409510,Yarnell Elementary District,04025,Yavapai County,1,82.72514815,0
0409733,Sedona-Oak Creek Joint Unified District,04025,Yavapai County,1,98.75496103,0
0400720,Antelope Union High School District,04027,Yuma County,1,3065.582243,0.001312747
0402400,Crane Elementary District,04027,Yuma County,1,45.22341069,0.410425068
0403240,Gadsden Elementary District,04027,Yuma County,1,30.15849919,0.138078632
0403900,Hyder Elementary District,04027,Yuma County,1,459.2008812,0
0405220,Mohawk Valley Elementary District,04027,Yuma County,1,1799.083248,0.001312747
0407890,Somerton Elementary District,04027,Yuma County,1,87.91550887,0.073926211
0409090,Wellton Elementary District,04027,Yuma County,1,807.2981983,0
0409600,Yuma Elementary District,04027,Yuma County,1,2284.936496,4.514638678
0409630,Yuma Union High School District,04027,Yuma County,1,2448.233999,5.137068589
0512960,Stuttgart School District,05001,Arkansas County,1,203.9826092,8.578721986
0504800,Crossett School District,05003,Ashley County,1,204.8392398,10.12428977
0504680,Cotter School District,05005,Baxter County,1,33.53963648,0.70732374
0503030,Pea Ridge School District,05007,Benton County,1,52.89587365,0.01246222
0503060,Bentonville Public Schools,05007,Benton County,1,141.3838601,1.363193189
0504980,Decatur School District,05007,Benton County,1,49.62428861,0.092860662
0506540,Gentry Public Schools,05007,Benton County,1,85.79398592,0.903694148
0506840,Gravette School District,05007,Benton County,1,149.879367,0.806724973
0511970,Rogers Public Schools,05007,Benton County,1,229.6978048,29.21220793
0503090,Bergman School District,05009,Boone County,1,114.8276397,0.120987047
0510920,Omaha School District,05009,Boone County,1,93.51070082,1.184517071
0513350,Valley Springs School District,05009,Boone County,1,72.17840739,0.098642928
0500006,Warren School District,05011,Bradley County,1,230.1107237,0.83916412
0507710,Hermitage School District,05011,Bradley County,1,409.0166325,2.882413355
0507230,Hampton School District,05013,Calhoun County,1,479.4739072,3.315793355
0505970,Eureka Springs School District,05015,Carroll County,1,147.2767874,7.590303121
0506870,Green Forest School District,05015,Carroll County,1,182.2339061,0.938002029
0502430,Arkadelphia School District,05019,Clark County,1,322.8482005,7.213011798
0507110,Gurdon School District,05019,Clark County,1,338.9936598,0.800895989
0511370,Piggott School District,05021,Clay County,1,146.5455419,0.396396431
0507560,Heber Springs School District,05023,Cleburne County,1,69.34374175,5.993877964
0514400,Woodlawn School District,05025,Cleveland County,1,102.7767237,0.13238903
0500044,Magnolia School District,05027,Columbia County,1,460.9913397,0.58443514
0510410,Nemo Vista School District,05029,Conway County,1,106.1157438,0.48966752
0512520,South Conway County School District,05029,Conway County,1,263.3466564,11.34759814
0500012,Riverside School District,05031,Craighead County,1,98.35661324,1.954566971
0502820,Bay School District,05031,Craighead County,1,64.51160121,0.099586562
0503640,Brookland School District,05031,Craighead County,1,112.2197933,0.801745027
0508280,Jonesboro Public Schools,05031,Craighead County,1,36.18543831,0.243101899
0510440,Nettleton School District,05031,Craighead County,1,41.29705852,0.183213204
0513380,Valley View School District,05031,Craighead County,1,106.2448888,0.340178024
0502250,Alma School District,05033,Crawford County,1,100.8743357,1.594125919
0504080,Cedarville School District,05033,Crawford County,1,151.6545416,0.047422614
0510260,Mountainburg Schools,05033,Crawford County,1,195.2130072,1.203387043
0513410,Van Buren School District,05033,Crawford County,1,110.1983086,6.032676213
0509390,Marion School District,05035,Crittenden County,1,303.993627,6.520193916
0509840,Monticello School District,05043,Drew County,1,94.73030377,0.318518464
0504590,Conway Public Schools,05045,Faulkner County,1,116.9811304,8.232390652
0507140,Guy-Perkins Schools,05045,Faulkner County,1,46.70042564,0.011263759
0509540,Mayflower School District,05045,Faulkner County,1,76.84131973,7.27780592
0513530,Vilonia School District,05045,Faulkner County,1,108.9470608,0.268337537
0512090,Salem School District,05049,Fulton County,1,226.6105202,0.119604029
0504860,Cutter-Morning Star School District,05051,Garland County,1,31.54462608,0.00498844
0507890,Hot Springs School District,05051,Garland County,1,33.15528952,1.718321861
0508610,Lake Hamilton School District,05051,Garland County,1,156.8219613,11.66756371
0508670,Lakeside School District,05051,Garland County,1,55.42891318,6.856430995
0510170,Mountain Pine School District,05051,Garland County,1,72.95671022,30.768119
0500016,Marmaduke School District,05055,Greene County,1,121.5159993,0.072872925
0500017,Paragould School District,05055,Greene County,1,119.8769639,0.195076193
0507840,Hope School District,05057,Hempstead County,1,281.9146193,2.99162583
0512630,Spring Hill School District,05057,Hempstead County,1,70.29301217,1.500201159
0510980,Ouachita School District,05059,Hot Spring County,1,72.81698371,0.311185612
0500019,Batesville School District,05063,Independence County,1,216.1527513,2.731153967
0512540,Southside School District,05063,Independence County,1,51.46788248,0.745623918
0500021,Izard Cty Consolidated Schools,05065,Izard County,1,179.0691254,1.296768556
0500023,Newport School District,05067,Jackson County,1,333.2786515,5.798377058
0500026,Pine Bluff School District,05069,Jefferson County,1,176.2315018,7.19767968
0505410,Dollarway School District,05069,Jefferson County,1,388.6437003,24.22756167
0513930,Watson Chapel School District,05069,Jefferson County,1,116.4932865,0.246096893
0514140,White Hall School District,05069,Jefferson County,1,103.551523,3.403815384
0504380,Clarksville School District,05071,Johnson County,1,110.9604516,5.244375264
0514020,Westside School District,05071,Johnson County,1,83.66344941,4.169028196
0500082,Lawrence County School District,05075,Lawrence County,1,188.2192829,2.495851332
0507990,Hoxie School District,05075,Lawrence County,1,124.2168049,0.957077793
0509360,Lee County School District,05077,Lee County,1,602.5167093,16.98525901
0509150,Magazine Schools,05083,Logan County,1,119.226118,1.696137202
0511130,Paris School District,05083,Logan County,1,224.111675,4.361713259
0512180,Scranton School District,05083,Logan County,1,67.48895246,11.82070033
0503750,Cabot Public Schools,05085,Lonoke County,1,180.726608,1.825765988
0505850,England School District,05085,Lonoke County,1,150.7533267,3.598868798
0509060,Lonoke School District,05085,Lonoke County,1,190.0255959,17.11012368
0506150,Flippin School District,05089,Marion County,1,130.8952269,10.99974208
0504110,Genoa Central School District,05091,Miller County,1,78.94056922,0.123423738
0506360,Fouke School District,05091,Miller County,1,275.3365363,4.499664477
0513110,Texarkana School District,05091,Miller County,1,191.383318,3.720272835
0500029,Gosnell School District,05093,Mississippi County,1,107.6448543,3.671547513
0500045,Rivercrest School District,05093,Mississippi County,1,362.8267602,5.087980717
0500046,Manila School District,05093,Mississippi County,1,134.6602424,0.808351236
0502550,Armorel School District,05093,Mississippi County,1,58.59671087,7.491212314
0503320,Blytheville School District,05093,Mississippi County,1,116.6651486,0.446160368
0510950,Osceola School District,05093,Mississippi County,1,49.1216469,2.877333408
0503770,Caddo Hills School District,05097,Montgomery County,1,320.2441776,1.003245575
0511820,Prescott School District,05099,Nevada County,1,235.8958173,1.736461713
0506060,Camden Fairview School District,05103,Ouachita County,1,462.8717859,5.088858327
0502730,Barton-Lexa School District,05107,Phillips County,1,151.8606546,2.135626883
0507680,Helena-West Helena School District,05107,Phillips County,1,125.1084457,13.25472126
0508490,Kirby School District,05109,Pike County,1,192.4922606,6.200416373
0500047,Trumann Schools,05111,Poinsett County,1,119.7670352,0.164656361
0507350,Harrisburg School District,05111,Poinsett County,1,370.3617546,3.442154172
0509420,Marked Tree School District,05111,Poinsett County,1,100.5673532,1.035812135
0509750,Mena Public Schools,05113,Polk County,1,431.6943573,2.573943586
0502610,Atkins Public Schools,05115,Pope County,1,96.86011055,2.978694496
0511700,Pottsville Public Schools,05115,Pope County,1,68.51598154,2.302482096
0512060,Russellville Schools,05115,Pope County,1,87.61680209,11.92893751
0507530,Hazen School District,05117,Prairie County,1,356.8674727,18.51193365
0509000,Little Rock School District,05119,Pulaski County,1,96.36741715,2.460811015
0510680,North Little Rock School District,05119,Pulaski County,1,26.90863124,1.845645231
0509570,Maynard School District,05121,Randolph County,1,200.9643836,0.627433023
0506270,Forrest City School District,05123,St. Francis County,1,339.8862118,5.502050203
0503690,Bryant Public Schools,05125,Saline County,1,342.484047,3.063941995
0507320,Harmony Grove School District,05125,Saline County,1,21.88247861,0.045892491
0506330,Fort Smith Public Schools,05131,Sebastian County,1,58.26670124,5.208689384
0506990,Greenwood School District,05131,Sebastian County,1,183.031516,1.549831505
0507170,Hackett Public Schools,05131,Sebastian County,1,120.2575877,1.534399387
0508730,Lavaca Public Schools,05131,Sebastian County,1,57.77860554,4.668608503
0505680,El Dorado School District,05139,Union County,1,272.3999169,1.28661098
0508340,Junction City School District,05139,Union County,1,203.6701379,0.235835456
0511220,Parkers Chapel School District,05139,Union County,1,45.32065708,0
0512930,Strong School District,05139,Union County,1,290.3296826,13.23452425
0505760,Elkins School District,05143,Washington County,1,100.2465722,0.6221635
0506090,Farmington School District,05143,Washington County,1,32.80552188,0.173540958
0506120,Fayetteville School District,05143,Washington County,1,111.7646618,1.808205289
0506930,Greenland Public Schools,05143,Washington County,1,135.580395,0.66449999
0508940,Lincoln School District,05143,Washington County,1,144.9822733,0.879156197
