St_Dist_Code,NAME_LEA19,STCD116,COUNT,LANDAREA,WATERAREA
4016500,Kiefer Public Schools,4001,2,13.26959391,0.159268692
4016500,Kiefer Public Schools,4003,2,0.186307041,0.001321628
4016530,Kildare Public School,4003,1,92.62172219,6.810775571
4016560,Kingfisher Public Schools,4003,1,182.4785725,1.633403707
4016590,Kingston Public Schools,4002,1,128.4619836,40.83155907
4016620,Kinta Public Schools,4002,1,128.4275124,0.939639875
4016650,Kiowa Public Schools,4002,1,249.8351402,6.058198725
4016710,Konawa Public Schools,4005,1,158.0304156,3.915315052
4016720,Krebs Public School,4002,1,12.7271385,0.113458441
4016740,Kremlin-Hillsdale Schools,4003,1,131.6746506,0.163330873
4017020,Deer Creek-Lamont Schools,4003,1,249.2412969,0.783906335
4017040,Lane Public School,4002,1,201.0253484,1.219894069
4017190,Latta Public Schools,4004,1,50.12484614,0.500952128
4017220,Laverne Public Schools,4003,1,830.5620964,3.444029084
4017250,Lawton Public Schools,4004,1,181.7363965,3.150650119
4017280,LeFlore Public Schools,4002,1,181.4752806,1.865772351
4017310,Leach Public School,4002,1,30.07095014,0.000613516
4017370,Leedey Public Schools,4003,1,316.5959062,2.363015968
4017580,Lexington Public Schools,4004,1,102.8506866,1.616288184
4017700,Liberty Public School,4002,1,32.71180253,0.186011287
4017760,Liberty Public Schools,4001,2,29.79393225,0
4017760,Liberty Public Schools,4002,2,17.98178061,0
4017850,Lindsay Public Schools,4004,1,183.0642852,1.870504419
4017880,Little Axe Public Schools,4004,2,53.37614499,3.167995373
4017880,Little Axe Public Schools,4005,2,0.446303612,0
4018000,Locust Grove Public Schools,4001,2,16.18510472,3.488561723
4018000,Locust Grove Public Schools,4002,2,130.9091247,2.00479037
4018090,Lone Grove Public Schools,4004,1,126.8542623,0.841456408
4018240,Lone Star Public School,4001,2,5.977775573,0.039017941
4018240,Lone Star Public School,4003,2,9.73646596,0.033562318
4018270,Lone Wolf Public Schools,4003,1,156.9618983,3.714178212
4018390,Lookeba-Sickles Public Schools,4003,1,105.5390901,0.617390891
4018480,Lowrey Public School,4002,1,51.63440796,0.484320391
4018570,Lukfata Public School,4002,1,22.45973727,0.214826478
4018630,Luther Public Schools,4003,2,39.06125086,0.227491402
4018630,Luther Public Schools,4005,2,93.2129867,0.221399867
4018660,Macomb Public Schools,4005,1,83.41690541,0.10120433
4018700,Madill Public Schools,4002,1,243.139435,14.54737165
4018780,Mangum Public Schools,4003,1,392.870538,0.394945073
4018840,Mannford Public Schools,4003,1,64.91022082,12.54159749
4018870,Mannsville Public School,4002,2,43.11763491,0.556438485
4018870,Mannsville Public School,4004,2,0.909601126,0.03740442
4018900,Maple Public School,4003,1,92.22111801,0.538174308
4018960,Marble City Public School,4002,1,30.72999952,0.207120265
4018990,Marietta Public School,4004,1,109.4094795,9.65811386
4019080,Marlow Public Schools,4004,1,61.8757307,1.93201899
4019200,Maryetta Public Schools,4002,1,22.17290428,0.059865528
4019260,Mason Public Schools,4002,1,109.8646148,2.668153289
4019290,Maud Public Schools,4005,1,75.24972355,0.736859785
4019380,Maysville Public Schools,4004,1,78.99373125,1.513022068
4019410,McCurtain Public Schools,4002,1,104.2887361,0.778900906
4019440,McAlester Public Schools,4002,1,30.77450822,0.899613435
4019500,McCord Public School,4003,1,14.29214498,0.568392595
4019560,McLoud Public Schools,4003,3,16.2968535,0.145862838
4019560,McLoud Public Schools,4004,3,13.89424623,0.067453208
4019560,McLoud Public Schools,4005,3,43.30821726,0.138560488
4019620,Medford Public Schools,4003,1,506.3540499,0.499928571
4019680,Meeker Public Schools,4003,2,109.5957568,2.542173941
4019680,Meeker Public Schools,4005,2,7.746820449,0
4019800,Merritt Public Schools,4003,1,241.4162749,1.138936165
4019860,Miami Public Schools,4002,1,77.21508362,0.891156252
4019890,Middleberg Public School,4004,1,51.64066552,0.355204348
4019950,Midwest City-Del City Schools,4004,2,47.73082269,0.390136557
4019950,Midwest City-Del City Schools,4005,2,22.21455621,0
4019980,Milburn Public Schools,4002,1,64.45514188,0.392393324
4020040,Mill Creek Public Schools,4002,2,133.0095827,0.701601706
4020040,Mill Creek Public Schools,4004,2,25.03202138,0.124139571
4020080,Millwood Public Schools,4005,1,9.00917456,0.084813906
4020100,Minco Public Schools,4003,2,27.08526989,0.199965019
4020100,Minco Public Schools,4004,2,91.82460652,0.288700565
4020160,Moffett Public School,4002,1,5.549160073,0.696707475
4020190,Monroe Public School,4002,1,50.971613,0.15811579
4020250,Moore Public Schools,4004,2,114.0710142,4.375224518
4020250,Moore Public Schools,4005,2,6.702918701,0.002305802
4020280,Mooreland Public Schools,4003,1,401.9617523,0.020456852
4020310,Morris Public Schools,4002,1,138.1131098,0.440497408
4020340,Morrison Public Schools,4003,1,140.9025401,5.904307665
4020430,Moseley Public School,4002,1,23.15190379,0.051590587
4020460,Moss Public Schools,4002,1,145.4045455,2.440553393
4020550,Mounds Public Schools,4001,3,27.54542762,0.428106617
4020550,Mounds Public Schools,4002,3,5.954536469,0
4020550,Mounds Public Schools,4003,3,6.095193105,0.020351446
4020640,Moyers Public Schools,4002,1,159.6549826,1.162688012
4020880,Muldrow Public Schools,4002,1,79.4195282,2.083540155
4020910,Mulhall-Orlando Public Schools,4003,1,221.0439265,2.577627773
4020970,Muskogee Public Schools,4002,1,128.5278773,4.987888747
4021000,Mustang Public Schools,4003,3,34.92334829,0.119004412
4021000,Mustang Public Schools,4004,3,35.56299373,0.937057623
4021000,Mustang Public Schools,4005,3,1.796067395,0
4021030,Sharon-Mutual Public Schools,4003,1,277.3474638,0.030727169
4021120,Nashoba Public School,4002,1,169.5686891,0.894414183
4021180,Navajo Public Schools,4003,1,145.2985315,0.099424785
4021360,New Lima Public Schools,4005,1,53.81184276,0.536331829
4021510,Newcastle Public Schools,4004,1,53.26997075,1.027607078
4021540,Newkirk Public Schools,4003,1,333.6727761,2.694690091
4021600,Ninnekah Public Schools,4004,1,96.44381055,0.366933746
4021630,Noble Public Schools,4004,1,116.3075254,2.098216671
4021720,Norman Public Schools,4004,1,122.3026867,6.525508226
4021780,Chisholm Public Schools,4003,1,87.2410015,0.065001459
4021840,North Rock Creek Public School,4005,1,37.55025738,0.06145125
4021870,Greasy Public School,4002,1,38.2191265,0.165802313
4021900,Norwood Public School,4002,1,29.71477474,0.559360893
4021930,Nowata Public Schools,4002,1,191.0381125,6.554345812
4022160,Oak Grove Public School,4003,1,12.66154476,0
4022350,Oakdale Public School,4005,1,8.919031671,0.013171876
4022410,Oaks-Mission Public Schools,4002,1,55.4592724,0.023837562
4022560,Oilton Public Schools,4003,1,38.55712691,0.553882103
4022590,Okarche Public Schools,4003,1,152.3687229,1.59671512
4022620,Okay Public Schools,4001,1,45.13843076,3.710548466
4022650,Okeene Public Schools,4003,1,225.6187824,0.395574806
4022770,Oklahoma City Public Schools,4004,2,1.613173883,0
4022770,Oklahoma City Public Schools,4005,2,129.8977018,2.636420709
4022800,Okmulgee Public Schools,4002,1,75.10127537,1.960961209
4022830,Oktaha Public Schools,4002,1,67.41736217,0.567215755
4022860,Olive Public Schools,4003,1,95.06547366,0.639341958
4022950,Lomega Public Schools,4003,1,219.5259098,0.990409222
4023040,Oologah-Talala Public Schools,4002,1,161.1178218,15.81836171
4023070,Optima Public School,4003,1,58.97617595,0.022167284
4023190,Osage Public School,4002,1,33.52685843,0.004203494
4023220,Osage Hills Public School,4003,1,23.58531121,0.052716074
4023280,Owasso Public Schools,4001,2,56.30660103,0.164267556
4023280,Owasso Public Schools,4002,2,16.03560171,0.066036599
4023340,Paden Public Schools,4002,2,97.38053535,1.032155747
4023340,Paden Public Schools,4003,2,4.145557817,0.117274289
4023370,Panama Public Schools,4002,1,89.55683772,0.544486307
4023400,Panola Public Schools,4002,1,120.2058616,0.553710287
4023430,Paoli Public Schools,4004,1,46.95852336,1.32551618
4023550,Pauls Valley Public Schools,4004,1,49.78470866,1.211904843
4023580,Pawhuska Public Schools,4003,1,326.8352359,2.157294937
4023610,Pawnee Public Schools,4003,1,289.2864295,2.267696993
4023700,Peckham Public School,4003,1,82.94858625,0.024702431
4023730,Peggs Public School,4002,1,69.93089582,0
4023800,Perkins-Tryon Public Schools,4003,1,184.8583565,1.264250259
4023850,Perry Public Schools,4003,1,196.0537311,3.071831221
4023970,Piedmont Public Schools,4003,2,87.54649365,1.06647637
4023970,Piedmont Public Schools,4005,2,3.489260568,0.101430972
4024150,Pioneer Public School,4003,2,1.426120507,0
4024150,Pioneer Public School,4004,2,37.59309155,0.112042218
4024180,Pittsburg Public Schools,4002,1,120.4682172,0.656943198
4024240,Plainview Public Schools,4004,1,70.30636821,3.949350344
4024330,Pleasant Grove Public School,4005,1,1.90925402,0.001818927
4024510,Pioneer-Pleasant Vale Schools,4003,1,126.0613412,0.050914136
4024630,Pocola Public Schools,4002,1,31.21297512,0.392774793
4024690,Ponca City Public Schools,4003,1,163.4896583,9.424405441
4024720,Pond Creek-Hunter Schools,4003,1,213.2366961,1.15044201
4024840,Porum Public Schools,4002,1,97.99839188,3.085307731
4024870,Poteau Public Schools,4002,1,84.57268335,0.646770564
4024930,Prague Public Schools,4003,2,92.76121318,1.650902244
4024930,Prague Public Schools,4005,2,45.45741602,0.081626633
4025050,Preston Public Schools,4002,1,38.86937855,0.126781282
4025080,Pretty Water Public School,4003,1,8.728793724,0.561991793
4025170,Prue Public Schools,4003,1,101.6980716,9.372361185
4025200,Pryor Public Schools,4002,1,95.16767916,4.428047929
4025230,Purcell Public Schools,4004,1,40.46527358,1.170200402
4025290,Putnam City Public Schools,4005,1,40.68217536,2.156864047
4025320,Quapaw Public Schools,4002,1,76.3563696,0.460590937
4025410,Quinton Public Schools,4002,1,151.5487964,0.291525675
4025470,Caney Valley Public Schools,4001,2,163.3385448,1.105981958
4025470,Caney Valley Public Schools,4003,2,25.64329333,0.148450881
4025500,Rattan Public Schools,4002,1,255.4791567,3.352144103
4025530,Ravia Public School,4002,1,43.17280852,0.718362016
4025590,Red Oak Public Schools,4002,1,128.7734156,0.65209916
4025800,Reydon Public Schools,4003,1,246.3788574,1.223421112
4025860,Ringling Public Schools,4004,1,268.9143228,1.303097543
4025920,Ringwood Public Schools,4003,1,118.9116641,0.534971204
4025950,Ripley Public Schools,4003,1,82.60843023,1.585693447
4026010,Riverside Public School,4003,1,32.48929609,0.153338548
4026100,Robin Hill Public School,4004,1,15.85874722,1.111349937
4026250,Rocky Mountain Public School,4002,1,19.64307827,0.016280384
4026280,Roff Public Schools,4004,1,158.8794554,0.520662258
4026310,Roland Public Schools,4002,1,40.0785382,0.851627112
4026550,Rush Springs Public Schools,4004,1,163.9106228,1.032330266
4026580,Ryal Public School,4002,1,17.82588915,0.352673449
4026610,Ryan Public Schools,4004,1,212.6230465,2.243350162
4026640,South Coffeyville Schools,4002,1,59.30075776,0.11467891
4026730,Salina Public Schools,4002,1,67.67764754,10.16927762
4026790,Sallisaw Public Schools,4002,1,121.8678913,15.61878549
4026880,Sand Springs Public Schools,4001,2,43.47542035,2.523866906
4026880,Sand Springs Public Schools,4003,2,29.28774805,0.236993762
4026910,Sapulpa Public Schools,4003,1,36.84112166,0.596412802
4026940,Sasakwa Public Schools,4002,2,5.856675398,0.066670965
4026940,Sasakwa Public Schools,4005,2,76.39482229,1.208764674
4027000,Savanna Public Schools,4002,1,70.18738195,0.942988925
4027060,Sayre Public Schools,4003,1,272.7993871,0.558518804
4027090,Schulter Public Schools,4002,1,26.36989901,0.056206438
4027240,Seiling Public Schools,4003,1,298.4347758,0.504946355
4027300,Seminole Public Schools,4005,1,57.83591044,0.230360527
4027330,Sentinel Public Schools,4003,1,254.7474093,1.59670817
4027390,Sequoyah Public Schools,4002,1,63.39294468,0.952641866
4027420,Shady Grove Public School,4002,1,23.91045904,0
4027450,Shady Point Public School,4002,1,4.991364439,0.001510818
4027540,Shattuck Public Schools,4003,1,286.0849927,0.026773869
4027570,Shawnee Public Schools,4005,1,25.21951994,0.187098936
4027630,Shidler Public Schools,4003,1,395.8147273,13.81541382
4027640,Silo Public Schools,4002,1,106.659459,14.22123153
4027750,Skiatook Public Schools,4001,2,30.25703826,0.121596702
4027750,Skiatook Public Schools,4003,2,51.36066962,8.640658567
4027840,Smithville Public Schools,4002,1,382.7716117,1.71998017
4027930,Snyder Public Schools,4003,2,374.454977,9.470276696
4027930,Snyder Public Schools,4004,2,65.94526114,0.434016297
4027960,Soper Public Schools,4002,1,138.2092496,0.254261796
4027990,South Rock Creek Public School,4005,1,18.75009768,0.015875749
4028170,Sperry Public Schools,4001,2,19.77905496,0.090466056
4028170,Sperry Public Schools,4003,2,35.81670803,0.581324701
4028200,Spiro Public Schools,4002,1,124.4600635,5.28336695
4028350,Springer Public Schools,4004,1,100.1494683,1.827042828
4028590,Sterling Public Schools,4004,1,92.68237613,0.235037382
4028620,Stidham Public School,4002,1,52.65490921,9.825081043
4028650,Stigler Public Schools,4002,1,196.2496934,18.68478194
4028680,Stillwater Public Schools,4003,1,119.3140532,4.200026023
4028710,Stilwell Public Schools,4002,1,127.1902812,0.601917847
4028800,Stonewall Public Schools,4002,2,32.72735781,0.060715725
4028800,Stonewall Public Schools,4004,2,167.6223735,1.114667327
4028920,Straight Public School,4003,1,149.9920197,0.318208424
4028980,Stratford Public Schools,4004,1,150.1341103,3.464080529
4029010,Stringtown Public Schools,4002,1,171.2869897,4.401014599
4029040,Strother Public Schools,4005,1,108.715345,0.089004273
4029070,Stroud Public Schools,4003,1,157.148881,2.878063528
4029100,Stuart Public Schools,4002,1,151.1201982,0.672523965
4029160,Sulphur Public Schools,4004,1,141.1260898,3.492115794
4029310,Sweetwater Public Schools,4003,1,192.7236431,0.141067449
4029340,Swink Public School,4002,1,41.00341507,0.56637135
4029380,Tahlequah Public Schools,4002,1,134.0212128,5.703486657
4029400,Talihina Public Schools,4002,1,70.9124579,0.350589269
4029430,Taloga Public Schools,4003,1,347.8820566,2.3937636
4029520,Tannehill Public School,4002,1,56.98290224,2.425836336
4029610,Tecumseh Public Schools,4005,1,85.45464767,0.290461191
4029640,Temple Public Schools,4004,1,171.4633666,6.350002008
4029670,Tenkiller Public School,4002,1,48.05539331,1.407094164
4029760,Terral Public School,4004,1,61.2259273,1.836260631
4029820,Texhoma Public Schools,4003,1,251.5383504,1.394053563
4029850,Thackerville Public Schools,4004,1,57.39089718,2.99050845
4029886,Mountain View-Gotebo Schools,4003,2,397.9186081,2.278429089
4029886,Mountain View-Gotebo Schools,4004,2,9.390869765,0.008738264
4030030,Tipton Public Schools,4004,1,168.1479999,2.294068158
4030048,Woodland Public Schools,4003,1,344.0779529,6.352464567
4030060,Tishomingo Public Schools,4002,1,210.445643,11.91163897
4030120,Tonkawa Public Schools,4003,1,126.2763109,1.311103758
4030197,Porter Consolidated Schools,4001,1,116.1101163,3.102083098
4030240,Tulsa Public Schools,4001,2,145.5783872,3.572930454
4030240,Tulsa Public Schools,4003,2,28.30900722,0.126888619
4030270,Tupelo Public Schools,4002,2,97.93670897,0.892939272
4030270,Tupelo Public Schools,4004,2,19.06161689,0.162455193
4030290,Turkey Ford Public School,4002,1,33.16882511,3.155473307
4030300,Turner Public Schools,4004,1,233.6301323,3.387379015
4030330,Turpin Public Schools,4003,1,355.3565569,1.432339069
4030360,Tushka Public Schools,4002,1,60.19287773,0.135523794
4030390,Tuskahoma Public School,4002,1,59.95878668,17.81729066
4030420,Tuttle Public Schools,4004,1,81.70360365,0.091725135
4030450,Twin Hills Public School,4002,1,94.29197896,0.056623814
4030480,Tyrone Public Schools,4003,1,66.72659564,0.249766022
4030600,Union Public Schools,4001,1,27.32499803,0.054741952
4030630,Union City Public Schools,4003,2,83.57861465,0.647041222
4030630,Union City Public Schools,4004,2,0.402879859,0.112169246
4030870,Valliant Public Schools,4002,1,146.0197032,6.124538415
4030960,Vanoss Public Schools,4004,1,144.9050621,0.612270018
4030990,Varnum Public Schools,4005,1,28.37773843,0.119396692
4031020,Velma-Alma Public Schools,4004,1,227.5750756,1.551203326
4031080,Verden Public Schools,4003,2,56.42364173,1.788696318
4031080,Verden Public Schools,4004,2,42.17817264,0.012035963
4031110,Verdigris Public Schools,4002,1,23.95046464,0.485457075
4031140,Vian Public Schools,4002,1,125.7689688,9.690284279
4031170,Vici Public Schools,4003,1,293.9575871,0.968016068
4031290,Vinita Public Schools,4002,1,172.1897144,0.442921743
4031350,Wagoner Public Schools,4001,1,132.2349374,11.8493132
4031380,Wainwright Public School,4002,1,54.83605522,0.533545715
4031470,Walters Public Schools,4004,1,194.4370908,1.757793472
4031500,Wanette Public Schools,4005,1,132.2180462,1.007844052
4031590,Wapanucka Public Schools,4002,1,138.1864395,1.221391373
4031650,Warner Public Schools,4002,1,81.69859165,2.29914849
4031710,Washington Public Schools,4004,1,95.05660181,1.087340559
4031770,Watonga Public Schools,4003,1,207.6301338,0.235384102
4031860,Watts Public Schools,4002,1,37.69223911,0.670701949
4031950,Waukomis Public Schools,4003,1,82.10111707,0.025736413
4031980,Waurika Public Schools,4004,1,254.0409689,7.163967169
4032010,Wayne Public Schools,4004,1,180.996395,3.772826361
4032040,Waynoka Public Schools,4003,1,487.3970814,1.121268129
4032070,Weatherford Public Schools,4003,1,153.7419409,0.140299492
4032130,Webbers Falls Public Schools,4002,1,83.94919513,5.319054374
4032190,Welch Public Schools,4002,1,246.537287,0.604344499
4032220,Weleetka Public Schools,4002,1,143.5982954,2.585674528
4032280,Wellston Public Schools,4003,1,103.6649687,0.677661055
4032370,Western Heights Public Schools,4005,1,25.7014102,0.065316519
4032400,Westville Public Schools,4002,1,193.7955608,1.127433409
4032430,Wetumka Public Schools,4002,1,137.3348363,2.60101514
4032460,Wewoka Public Schools,4002,2,1.002181091,0.011044067
4032460,Wewoka Public Schools,4005,2,33.80769023,0.298416054
4032610,White Oak Public Schools,4002,1,115.1046518,0.160629702
4032640,White Rock Public School,4003,1,49.77505803,0.853049512
4032670,Whitebead Public School,4004,1,29.1643942,0.322921187
4032700,Whitefield Public School,4002,1,30.33885292,0.589531303
4032730,Whitesboro Public Schools,4002,1,251.4937204,0.733567105
4032760,Wickliffe Public School,4002,1,20.33375946,0
4032790,Wilburton Public Schools,4002,1,179.3234791,1.438647592
4032880,Wilson Public Schools,4002,1,36.56124507,0.00958962
4032940,Wilson Public Schools,4004,1,91.16597297,0.094752563
4032970,Wister Public Schools,4002,1,44.54645697,4.960524914
4033090,Woodall Public School,4002,1,22.81054893,0
4033180,Woodward Public Schools,4003,1,212.798028,0.13364116
4033210,Wright City Public Schools,4002,1,162.4967784,3.383390966
4033240,Wyandotte Public Schools,4002,1,106.1648768,5.555034618
4033300,Wynnewood Public Schools,4004,1,150.9242989,2.180914352
4033330,Wynona Public Schools,4003,1,92.73502078,0.040161962
4033360,Yale Public Schools,4003,1,130.0678976,0.771831761
4033390,Yarbrough Public Schools,4003,1,374.1861449,1.783946103
4033480,Yukon Public Schools,4003,1,65.94876579,2.14890069
4033540,Zaneis Public School,4004,1,57.32972083,0.038441877
4033600,Zion Public School,4002,1,27.66070654,0.215164703
4033601,Rock Creek Public Schools,4002,1,222.3417645,1.822755549
4033602,Fort Cobb-Broxton Schools,4003,1,150.8289772,3.437207817
4033603,Binger-Oney Public Schools,4003,1,147.3226239,2.616710579
4040001,Secondary Coverage Area in White Oak Public Schools (9-12),4002,1,115.1046518,0.160629702
4099001,Frederick Public Schools in Davidson (9-12),4004,1,125.5422809,2.122797866
4100003,Falls City School District 57,4105,1,137.1224176,0.736093758
4100014,Vale School District 84,4102,1,656.2159574,1.229040057
4100015,Gervais School District 1,4105,1,69.29580948,0.749736678
4100016,Yamhill-Carlton School District 1,4101,1,184.6975712,0.34347495
4100019,Harrisburg School District 7J,4104,1,130.1744089,1.226756649
4100020,North Santiam School District 29J,4104,2,59.93517808,0.644299896
4100020,North Santiam School District 29J,4105,2,90.38908636,0.447956902
4100021,South Wasco County School District 1,4102,1,1006.28032,3.067020002
4100023,Hillsboro School District 1J,4101,1,202.4541608,0.177890399
4100040,Knappa School District 4,4101,1,67.9106409,31.85554914
4100047,Ione School District 2,4102,1,419.2491274,0
4100048,North Wasco School District 21,4102,1,175.0077645,5.91775792
4100640,Myrtle Point School District 41,4104,1,508.053135,1.563609561
4100990,Adel School District 21,4102,1,542.0969819,5.015643702
4101020,Adrian School District 61,4102,1,289.1767201,5.364181224
4101120,Greater Albany School District 8J,4104,2,135.4654338,1.850267646
4101120,Greater Albany School District 8J,4105,2,20.62839866,0.523074238
4101200,Alsea School District 7J,4104,1,166.1503107,0.316831584
4101230,Amity School District 4J,4101,2,53.781743,0.168249042
4101230,Amity School District 4J,4105,2,22.62614692,0.081447096
4101350,Annex School District 29,4102,1,166.0601736,2.200302086
4101470,Arlington School District 3,4102,1,355.6752881,16.63907014
4101500,Arock School District 81,4102,1,1757.45254,3.002869511
4101560,Ashland School District 5,4102,1,365.7404664,4.709322591
4101590,Ashwood School District 8,4102,1,428.7286597,0.123459259
4101620,Astoria School District 1,4101,1,226.9400993,50.43124679
4101660,Athena-Weston School District 29J,4102,1,325.1452628,0.07254744
4101710,Baker School District 5J,4102,1,1307.639837,4.361329087
4101740,Burnt River School District 30J,4102,1,1157.065259,2.624160421
4101800,Bandon School District 54,4104,1,106.2378455,67.37882647
4101830,Banks School District 13,4101,1,133.2136369,0.046443458
4101920,Beaverton School District 48J,4101,1,57.26512517,0.011282292
4101980,Bend-La Pine Administrative School District 1,4102,1,1561.272704,35.28202524
4102040,Bethel School District 52,4104,1,30.1784738,2.310485222
4102160,Blachly School District 090,4104,1,111.4840899,0.5016641
4102190,Black Butte School District 41,4102,1,192.2575143,0.843765685
4102310,Brookings-Harbor School District 17,4104,1,531.2456637,75.3006929
4102490,Harney County School District 3,4102,1,1308.712501,1.213907555
4102580,Butte Falls School District 91,4102,1,342.1379057,0.917310042
4102610,Camas Valley School District 21J,4104,1,132.4326912,0.018982327
4102640,Canby School District 86,4103,2,4.874176637,0.002525108
4102640,Canby School District 86,4105,2,82.76097225,1.104098552
4102780,Cascade School District 5,4105,1,81.76359543,0.43297189
4102800,Centennial School District 28J,4103,1,14.75867958,0.050268959
4102840,Central School District 13J,4104,2,7.119256923,0.001089194
4102840,Central School District 13J,4105,2,147.5811127,1.548713739
4102910,Central Linn School District 552,4104,1,187.332517,0.808620349
4102940,Central Point School District 6,4102,1,230.2736399,1.791575482
4103260,Clatskanie School District 6J,4101,1,115.2282644,10.82652005
4103265,Rainier School District 13,4101,1,113.6772707,7.598045628
4103270,Colton School District 53,4103,2,33.73232193,0.032219068
4103270,Colton School District 53,4105,2,158.1593436,0.035221399
4103330,Condon School District 25J,4102,1,819.3706666,1.47480413
4103390,Coquille School District 8,4104,1,162.0901487,1.133544248
4103420,Corbett School District 39,4103,1,179.6771518,7.951882016
4103480,Corvallis School District 509J,4104,2,172.2872813,1.70760212
4103480,Corvallis School District 509J,4105,2,16.97199408,0.00823054
4103540,Cove School District 15,4102,1,199.7364355,0.215915286
4103600,Harney County School District 4,4102,1,2035.620729,83.63323652
4103630,Harney County Union High School District 1J,4102,1,8811.424551,106.3571047
4103660,Coos Bay School District 9,4104,1,393.5159877,71.33978613
4103690,Creswell School District 40,4104,1,71.01652942,0.093856419
4103720,Crook County School District,4102,1,3659.29873,9.1277087
4103780,Crow-Applegate-Lorane Sd 66,4104,1,254.713252,0.072232767
4103840,Culver School District 4,4102,1,324.1237288,3.840584203
4103860,Dallas School District 2,4105,1,235.2836036,0.319700323
4103940,David Douglas School District 40,4103,2,10.49519534,0.01903059
4103940,David Douglas School District 40,4105,2,0.332515054,0
4103960,Days Creek School District 15,4104,1,799.2506981,0.209414484
4103990,Dayton School District 8,4101,1,56.56678602,1.183185019
4104020,Dayville School District 16J,4102,1,439.6795518,0.012382297
4104170,Diamond School District 7,4102,1,627.5558319,2.312420753
4104290,Double O School District 28,4102,1,220.0772467,2.926603521
4104350,North Douglas School District 22,4104,1,196.1805989,0.021821337
4104380,Drewsey School District 13,4102,1,374.7079651,3.25909927
4104410,Dufur School District 29,4102,1,496.933219,3.978423066
4104500,Eagle Point School District 9,4102,1,651.0474265,4.527494336
4104530,Echo School District 5,4102,1,213.7593232,0.000284943
4104590,Elgin School District 23,4102,1,367.9544249,0.151247419
4104620,Elkton School District 34,4104,1,301.9559874,3.40356519
4104700,Estacada School District 108,4103,2,125.4804505,1.110817502
4104700,Estacada School District 108,4105,2,579.3721241,2.643114563
4104740,Eugene School District 4J,4104,1,147.7792055,4.847329795
4104950,Fern Ridge School District 28J,4104,1,209.5266202,8.139736941
4105020,South Harney School District 33,4102,1,1700.922463,7.372691688
4105080,Enterprise School District 21,4102,1,815.8025524,0.391961662
4105100,Siuslaw School District 97J,4104,1,220.8130038,100.0387423
4105160,Forest Grove School District 15,4101,1,189.7395347,1.648096053
4105250,Fossil School District 21J,4102,1,625.2726472,0.448412888
4105310,Frenchglen School District 16,4102,1,2278.346553,4.498891501
4105430,Gaston School District 511J,4101,1,60.78316618,0.473210301
4105610,Gladstone School District 115,4105,1,2.311341597,0.036740325
4105640,Glendale School District 77,4104,1,299.0277588,0.036888588
4105670,Glide School District 12,4104,1,1281.458974,7.509910857
4105760,Central Curry School District 1,4104,1,783.3653824,142.3218594
4105910,Grants Pass School District 7,4102,2,24.23458912,0.170988437
4105910,Grants Pass School District 7,4104,2,0.045731486,0.006041341
4106000,Gresham-Barlow School District 1J,4103,1,49.83962628,0.280031027
4106120,Harper School District 66,4102,1,1172.989913,0.268705492
4106270,Helix School District 1,4102,1,223.2992161,0.002266034
4106300,Hermiston School District 8,4102,1,153.6017615,11.00048186
4106510,Hood River County School District 1,4102,1,516.8889891,16.4122633
4106600,Huntington School District 16J,4102,1,329.4153421,6.450348805
4106630,Imbler School District 11,4102,1,119.1481922,0
4106710,Jefferson School District 14J,4104,2,13.85712482,0.404467511
4106710,Jefferson School District 14J,4105,2,41.85474682,1.05421029
4106740,Jefferson County School District 509J,4102,1,1464.531798,7.349399688
4106750,Jewell School District 8,4101,1,267.766502,0.1167739
4106780,John Day School District 3,4102,1,1460.185156,0.204725273
4106820,Jordan Valley School District 3,4102,1,1463.766551,21.2680468
4106870,Joseph School District 6,4102,1,1341.616027,4.80607053
4106900,Three Rivers School District,4102,2,176.220808,0.434531743
4106900,Three Rivers School District,4104,2,1531.749477,1.736733143
4106930,Junction City School District 69,4104,1,163.2265381,0.764109332
4106960,Juntura School District 12,4102,1,719.1665104,5.885785571
4107020,Klamath County School District,4102,1,5868.667353,195.3520816
4107080,Klamath Falls City Schools,4102,1,72.65003969,0.550620312
4107200,La Grande School District 1,4102,1,795.5791695,0.290790536
4107230,Lake Oswego School District 7J,4103,2,0.005759486,0
4107230,Lake Oswego School District 7J,4105,2,12.92058071,0.874981274
4107280,Lakeview School District 7,4102,1,1782.41538,104.6456848
4107380,Lebanon Community School District 9,4104,1,241.2995709,1.239217711
4107500,Lincoln County School District,4104,2,101.2123037,21.55056819
4107500,Lincoln County School District,4105,2,980.9957853,213.5574671
4107530,Long Creek School District 17,4102,1,830.9065996,0.018066107
4107590,Lowell School District 71,4104,1,312.6579239,10.62734808
4107710,Mapleton School District 32,4104,1,251.9322893,0.562296042
4107740,Marcola School District 79J,4104,1,116.7764132,0
4107880,McDermitt School District 51,4102,1,2773.604667,0.709731474
4107980,McKenzie School District 68,4104,1,764.111158,6.421091912
4108010,McMinnville School District 40,4101,1,117.9500588,0.049111038
4108040,Medford School District 549,4102,1,366.5796313,1.639589836
4108100,Santiam Canyon School District 129J,4104,2,394.993237,2.923566055
4108100,Santiam Canyon School District 129J,4105,2,412.9749647,4.532910191
4108160,Milton-Freewater School District 7,4102,1,358.2693472,0.018158385
4108280,Mitchell School District 55,4102,1,634.4391414,0.348639453
